2.7454289941245360040512	19.5746086536400518696155	16.6437669414196811601414	9.371428	9.371428	0.307000	0.625000
2.5913048428726535021838	19.7078374319025897420943	16.8726176459191385959002	9.239895	9.239895	0.307000	0.625000
2.5496389000532673207999	19.4441797908635543024047	16.8616950095104236595489	9.966525	9.966525	0.307000	0.625000
2.8582526620988675247759	19.5054564490889781325222	16.7791669359615802648023	9.889554	9.889554	0.307000	0.625000
2.5651820237361264709364	19.7169383829371760441518	16.9395685745458095539107	9.304320	9.304320	0.307000	0.625000
2.6375717831121860967869	19.6838379172517932147457	16.7431340456236483760222	9.130929	9.130929	0.307000	0.625000
2.3979101143476935220633	19.7084817188415044597605	16.6598754775477608802703	8.734548	8.734548	0.307000	0.625000
2.2374871274773400209313	19.4083673920728898565358	16.2745649331537336479414	8.856319	8.856319	0.307000	0.625000
2.2280425335391047525491	19.1482830483508976726625	16.3659752534098785758943	9.764839	9.764839	0.307000	0.625000
2.3995384416561633678100	19.1651463798914605263235	16.4571153609354077218541	9.998447	9.998447	0.307000	0.625000
2.1132954585596492869115	19.2615974366198692280250	16.5848751679542196768580	9.706454	9.706454	0.307000	0.625000
1.9130415048248132769970	19.2522748204206131106275	16.5912697401784470230268	9.591365	9.591365	0.307000	0.625000
1.8768953373058110400962	18.9277750847012207202624	16.5470982698140360867001	10.587709	10.587709	0.307000	0.625000
2.0271592084531340205444	18.7744504033047725499728	16.6096497543470960067680	11.503978	11.503978	0.307000	0.625000
1.7139934925705684332087	18.7251091369586362134214	16.6374230089090460182888	11.677573	11.677573	0.307000	0.625000
1.5510575337987608790513	18.6967971311138434487020	16.6303108407286366343669	11.713325	11.713325	0.307000	0.625000
1.4546966418500768547517	18.5557469910040246929839	16.6300958476361380178332	12.283240	12.283240	0.307000	0.625000
1.4489141497319217855022	18.5653853131758133088169	16.6044873145939710923358	12.160280	12.160280	0.307000	0.625000
1.3075728024530364201894	18.6816157117764305439778	16.7700624782111162858200	12.115172	12.115172	0.307000	0.625000
1.2160568950380561403790	18.6347099318360029940322	17.1679759739510906513260	13.511501	13.511501	0.307000	0.625000
1.2130252370840775011374	8.8878023100971290659800	18.6855061163207665231312	62.834278	62.834278	0.307000	0.625000
1.2301886909622918864216	8.7062745510396002401876	19.0056437583286310655240	72.050266	72.050266	0.307000	0.625000
1.1697876067999983806800	8.3721540881491680607951	19.3685852280473156383778	71.578011	71.578011	0.307000	0.625000
1.2922187662476187774985	8.6180287098738492801431	19.2627132013578652447450	72.594313	72.594313	0.307000	0.625000
1.3645002233764911281355	8.6891359192521004928267	19.3196031975632678268084	73.246785	73.246785	0.307000	0.625000
1.4092031127543100943456	8.5611111249312479287710	19.4196740348315799451484	72.971340	72.971340	0.307000	0.625000
1.3230966332935496510004	8.6742492616983373210360	19.3422762893958193330946	73.220524	73.220524	0.307000	0.625000
1.4510398352231694829584	9.0078344482506018664481	19.5091609480470467019586	75.740633	75.740633	0.307000	0.625000
1.4198464279151079558972	9.0102143505302176862415	19.5421635836188052337548	75.853885	75.853885	0.307000	0.625000
1.4649527374262865109245	9.0242222168833041706648	19.7152042005443384198315	76.618568	76.618568	0.307000	0.625000
1.7349613322458072861565	8.7851231626001808905357	19.9482631105186172248978	76.428997	76.428997	0.307000	0.625000
1.9314799668672395505098	8.8340519240818089485856	19.9424639720708114509762	76.825865	76.825865	0.307000	0.625000
2.1419490224971502456697	9.0523645230268030559273	20.1150489112310886241630	78.821373	78.821373	0.307000	0.625000
4.4402554114583514532910	9.8501940704611250509970	20.0406633626693491123660	84.734108	84.734108	0.307000	0.625000
4.8290167886252657325485	10.0309278220643331991369	20.4533229972019050535437	87.631030	87.631030	0.307000	0.625000
4.8302822407930694481593	10.0281803064739207798084	20.7533414779234064440061	88.769912	88.769912	0.307000	0.625000
4.9155117255288329758400	10.1929504172739093803557	20.5371716978122123009598	88.896594	88.896594	0.307000	0.625000
5.0923370424803700018401	10.1893304868519436467977	20.5058888558041267913268	88.913877	88.913877	0.307000	0.625000
5.0035018809135216599771	10.2960523471912210879964	20.7476718907498138833034	90.335313	90.335313	0.307000	0.625000
4.8963898245676995557574	10.1375029601334532003420	20.8746942674544087026334	89.880097	89.880097	0.307000	0.625000
4.9532209417059069878064	10.2444865387092267638991	20.8738575243923172308769	90.499889	90.499889	0.307000	0.625000
5.0063624278160068215016	10.2871705495154355247678	20.9449607933022470263040	91.048937	91.048937	0.307000	0.625000
5.0892393067789534200074	10.1851411115739836077410	20.9449607933022470263040	90.577336	90.577336	0.307000	0.625000
5.0731880746731743414557	10.1293524216276349392274	20.9682441675450839113637	90.353834	90.353834	0.307000	0.625000
4.8565412330023693954217	10.0643860857875413472584	20.8461693709876421110039	89.343652	89.343652	0.307000	0.625000
5.2135115508915994553263	10.0643860857875413472584	20.9219602553717081150353	89.953704	89.953704	0.307000	0.625000
5.3333077453732204986636	10.0605578112062534756888	20.9133007579215828286578	90.007573	90.007573	0.307000	0.625000
5.4809313872291092195610	10.3840676682656258833504	20.9904077095816496978387	92.169381	92.169381	0.307000	0.625000
5.3762833806005705383768	10.2969608481179299985797	20.9391467175325871608038	91.411461	91.411461	0.307000	0.625000
5.3940433649703640739403	10.2406717637966213629852	20.9391467175325871608038	91.126352	91.126352	0.307000	0.625000
5.5923482162471938039516	10.0634207338776597850938	20.8113118057729238330467	89.864055	89.864055	0.307000	0.625000
5.6073045994145296333500	10.0935587042742582752908	20.8737131600784167062557	90.279512	90.279512	0.307000	0.625000
5.6320736844175529611789	10.1801924394323890510350	20.8146669162009452236362	90.538546	90.538546	0.307000	0.625000
5.7481010295668788501189	10.1623781600358178422994	20.6251495732186995724078	89.817779	89.817779	0.307000	0.625000
6.0629552430277815489035	10.1623781600358178422994	20.7709828003358225601005	90.667282	90.667282	0.307000	0.625000
6.2214574726439391127997	10.0421400997320517944900	20.6150529846579146919794	93.581345	93.581345	0.307000	0.625000
8.4249282902810396223003	10.1714807395871105200058	20.6063490888063398642771	118.216168	118.216168	0.307000	0.625000
8.5556763418243075847158	10.2541758050401217161607	20.5174391486174094723083	118.295004	118.295004	0.307000	0.625000
8.4657122980477979012903	10.4330224072105099963892	20.8467280149389075916133	125.587942	125.587942	0.307000	0.625000
8.3581606629589675350189	10.9283390372728614892139	20.9501600649235335538378	134.996412	134.996412	0.307000	0.625000
